Código IBGE;UF;MUNICiPIO;CoDIGO_NACIONAL
3522109;SP;ITANHAÉM;13
3522000;SP;ITAJU;14
3521903;SP;ITAJOBI;17
3521804;SP;ITAÍ;14
3521705;SP;ITABERÁ;15
3521606;SP;IRAPURU;18
3521507;SP;IRAPUÃ;17
3521408;SP;IRACEMÁPOLIS;19
3521309;SP;IPUÃ;16
3521200;SP;IPORANGA;15
3521150;SP;IPIGUÁ;17
3521101;SP;IPEÚNA;19
3521002;SP;IPERÓ;15
3520806;SP;INÚBIA PAULISTA;18
3520707;SP;INDIAPORÃ;17
3520608;SP;INDIANA;18
3520509;SP;INDAIATUBA;19
3520442;SP;ILHA SOLTEIRA;18
3520426;SP;ILHA COMPRIDA;13
3520400;SP;ILHABELA;12
3520301;SP;IGUAPE;13
3520202;SP;IGARATÁ;11
3520103;SP;IGARAPAVA;16
3520004;SP;IGARAÇU DO TIETÊ;14
3519907;SP;IEPÊ;18
3519808;SP;ICÉM;17
3519709;SP;IBIÚNA;15
3519600;SP;IBITINGA;16
3519501;SP;IBIRAREMA;14
3519402;SP;IBIRÁ;17
3519303;SP;IBATÉ;16
3519253;SP;IARAS;14
3519204;SP;IACRI;14
3519105;SP;IACANGA;14
3519071;SP;HORTOLÂNDIA;19
3519055;SP;HOLAMBRA;19
3519006;SP;HERCULÂNDIA;14
3518909;SP;GUZOLÂNDIA;17
3518859;SP;GUATAPARÁ;16
3518800;SP;GUARULHOS;11
3518701;SP;GUARUJÁ;13
3518602;SP;GUARIBA;16
3518503;SP;GUAREÍ;15
3518404;SP;GUARATINGUETÁ;12
3518305;SP;GUARAREMA;11
3518206;SP;GUARARAPES;18
3518107;SP;GUARANTÃ;14
3518008;SP;GUARANI D'OESTE;17
3517901;SP;GUARACI;17
3517802;SP;GUARAÇAÍ;18
3517703;SP;GUARÁ;16
3517604;SP;GUAPIARA;15
3517505;SP;GUAPIAÇU;17
3517406;SP;GUAÍRA;17
3517307;SP;GUAIMBÊ;14
3517208;SP;GUAIÇARA;14
3517109;SP;GLICÉRIO;18
3517000;SP;GETULINA;14
3516903;SP;GENERAL SALGADO;17
3516853;SP;GAVIÃO PEIXOTO;16
3516804;SP;GASTÃO VIDIGAL;17
3516705;SP;GARÇA;14
3516606;SP;GÁLIA;14
3516507;SP;GABRIEL MONTEIRO;18
3516408;SP;FRANCO DA ROCHA;11
3516309;SP;FRANCISCO MORATO;11
3516200;SP;FRANCA;16
3516101;SP;FLORÍNIA;18
3516002;SP;FLÓRIDA PAULISTA;18
3515905;SP;FLOREAL;17
3515806;SP;FLORA RICA;18
3515707;SP;FERRAZ DE VASCONCELOS;11
3515657;SP;FERNÃO;14
3515608;SP;FERNANDO PRESTES;16
3515509;SP;FERNANDÓPOLIS;17
3515400;SP;FARTURA;14
3515350;SP;EUCLIDES DA CUNHA PAULISTA;18
3515301;SP;ESTRELA DO NORTE;18
3515202;SP;ESTRELA D'OESTE;17
3515194;SP;ESPÍRITO SANTO DO TURVO;14
3515186;SP;ESPÍRITO SANTO DO PINHAL;19
3515152;SP;ENGENHEIRO COELHO;19
3515129;SP;EMILIANÓPOLIS;18
3515103;SP;EMBU-GUAÇU;11
3514957;SP;EMBAÚBA;17
3514924;SP;ELISIÁRIO;17
3514908;SP;ELIAS FAUSTO;19
3514809;SP;ELDORADO;13
3514700;SP;ECHAPORÃ;18
3514601;SP;DUMONT;16
3514502;SP;DUARTINA;14
3514403;SP;DRACENA;18
3514304;SP;DOURADO;16
3514205;SP;DOLCINÓPOLIS;17
3514106;SP;DOIS CÓRREGOS;14
3514007;SP;DOBRADA;16
3513900;SP;DIVINOLÂNDIA;19
3513850;SP;DIRCE REIS;17
3513801;SP;DIADEMA;11
3513702;SP;DESCALVADO;19
3513603;SP;CUNHA;12
3513504;SP;CUBATÃO;13
3513405;SP;CRUZEIRO;12
3513306;SP;CRUZÁLIA;18
3513207;SP;CRISTAIS PAULISTA;16
3513108;SP;CRAVINHOS;16
3513009;SP;COTIA;11
3512902;SP;COSMORAMA;17
3512803;SP;COSMÓPOLIS;19
3512704;SP;CORUMBATAÍ;19
3512605;SP;CORONEL MACEDO;14
3512506;SP;COROADOS;18
3512407;SP;CORDEIRÓPOLIS;19
3512308;SP;CONCHAS;14
3512209;SP;CONCHAL;19
3512100;SP;COLÔMBIA;17
3512001;SP;COLINA;17
3511904;SP;CLEMENTINA;18
3511706;SP;CHARQUEADA;19
3511607;SP;CESÁRIO LANGE;15
3511508;SP;CERQUILHO;15
3511409;SP;CERQUEIRA CÉSAR;14
3511300;SP;CEDRAL;17
3511201;SP;CATIGUÁ;17
3511102;SP;CATANDUVA;17
3511003;SP;CASTILHO;18
3510906;SP;CÁSSIA DOS COQUEIROS;16
3510807;SP;CASA BRANCA;19
3510708;SP;CARDOSO;17
3510609;SP;CARAPICUÍBA;11
3510500;SP;CARAGUATATUBA;12
3510401;SP;CAPIVARI;19
3510302;SP;CAPELA DO ALTO;15
3510203;SP;CAPÃO BONITO;15
3510153;SP;CANITAR;14
3510104;SP;CÂNDIDO RODRIGUES;16
3510005;SP;CÂNDIDO MOTA;18
3509957;SP;CANAS;12
3509908;SP;CANANÉIA;13
3509809;SP;CAMPOS NOVOS PAULISTA;14
3509700;SP;CAMPOS DO JORDÃO;12
3509601;SP;CAMPO LIMPO PAULISTA;11
3509502;SP;CAMPINAS;19
3509452;SP;CAMPINA DO MONTE ALEGRE;15
3509403;SP;CAJURU;16
3509304;SP;CAJOBI;17
3509254;SP;CAJATI;13
3509205;SP;CAJAMAR;11
3509106;SP;CAIUÁ;18
3509007;SP;CAIEIRAS;11
3508900;SP;CAIABU;18
3508801;SP;CAFELÂNDIA;14
3508702;SP;CACONDE;19
3508603;SP;CACHOEIRA PAULISTA;12
3508504;SP;CAÇAPAVA;12
3508405;SP;CABREÚVA;11
3508306;SP;CABRÁLIA PAULISTA;14
3508207;SP;BURITIZAL;16
3508108;SP;BURITAMA;18
3508009;SP;BURI;15
3507902;SP;BROTAS;14
3507753;SP;BREJO ALEGRE;18
3507704;SP;BRAÚNA;18
3507605;SP;BRAGANÇA PAULISTA;11
3507506;SP;BOTUCATU;14
3507456;SP;BOREBI;14
3507407;SP;BORBOREMA;16
3507308;SP;BORACÉIA;14
3507209;SP;BORÁ;18
3507159;SP;BOM SUCESSO DE ITARARÉ;15
3507100;SP;BOM JESUS DOS PERDÕES;11
3507001;SP;BOITUVA;15
3506904;SP;BOFETE;14
3506805;SP;BOCAINA;14
3506706;SP;BOA ESPERANÇA DO SUL;16
3506607;SP;BIRITIBA-MIRIM;11
3506508;SP;BIRIGUI;18
3506409;SP;BILAC;18
3506359;SP;BERTIOGA;13
3506300;SP;BERNARDINO DE CAMPOS;14
3506201;SP;BENTO DE ABREU;18
3506102;SP;BEBEDOURO;17
3506003;SP;BAURU;14
3505906;SP;BATATAIS;16
3505807;SP;BASTOS;14
3505708;SP;BARUERI;11
3505609;SP;BARRINHA;16
3505500;SP;BARRETOS;17
3505401;SP;BARRA DO TURVO;15
3505351;SP;BARRA DO CHAPÉU;15
3505302;SP;BARRA BONITA;14
3505203;SP;BARIRI;14
3505104;SP;BARBOSA;18
3505005;SP;BARÃO DE ANTONINA;15
3504909;SP;BANANAL;12
3504800;SP;BÁLSAMO;17
3504701;SP;BALBINOS;14
3504602;SP;BADY BASSITT;17
3504503;SP;AVARÉ;14
3504404;SP;AVANHANDAVA;18
3504305;SP;AVAÍ;14
3504206;SP;AURIFLAMA;17
3504107;SP;ATIBAIA;11
3504008;SP;ASSIS;18
3503950;SP;ASPÁSIA;17
3503901;SP;ARUJÁ;11
3503802;SP;ARTUR NOGUEIRA;19
3503703;SP;ARIRANHA;17
3503604;SP;AREIÓPOLIS;14
3503505;SP;AREIAS;12
3503406;SP;AREALVA;14
3503356;SP;ARCO-ÍRIS;14
3503307;SP;ARARAS;19
3503208;SP;ARARAQUARA;16
3503158;SP;ARAPEÍ;12
3503109;SP;ARANDU;14
3503000;SP;ARAMINA;16
3502903;SP;ARAÇOIABA DA SERRA;15
3502804;SP;ARAÇATUBA;18
3502754;SP;ARAÇARIGUAMA;11
3502705;SP;APIAÍ;15
3502606;SP;APARECIDA D'OESTE;17
3502507;SP;APARECIDA;12
3502408;SP;ANHUMAS;18
3502309;SP;ANHEMBI;14
3502200;SP;ANGATUBA;15
3502101;SP;ANDRADINA;18
3502002;SP;ANALÂNDIA;19
3501905;SP;AMPARO;19
3501806;SP;AMÉRICO DE CAMPOS;17
3501707;SP;AMÉRICO BRASILIENSE;16
3501608;SP;AMERICANA;19
3501509;SP;ALVINLÂNDIA;14
3501400;SP;ÁLVARO DE CARVALHO;14
3501301;SP;ÁLVARES MACHADO;18
3501202;SP;ÁLVARES FLORENCE;17
3501152;SP;ALUMÍNIO;11
3501103;SP;ALTO ALEGRE;18
3501004;SP;ALTINÓPOLIS;16
3500907;SP;ALTAIR;17
3500808;SP;ALFREDO MARCONDES;18
3500758;SP;ALAMBARI;15
3500709;SP;AGUDOS;14
3500600;SP;ÁGUAS DE SÃO PEDRO;19
3500550;SP;ÁGUAS DE SANTA BÁRBARA;14
3500501;SP;ÁGUAS DE LINDÓIA;19
3500402;SP;ÁGUAS DA PRATA;19
3500303;SP;AGUAÍ;19
3500204;SP;ADOLFO;17
3500105;SP;ADAMANTINA;18
3306305;RJ;VOLTA REDONDA;24
3306206;RJ;VASSOURAS;24
3306156;RJ;VARRE-SAI;22
3306107;RJ;VALENÇA;24
3306008;RJ;TRÊS RIOS;24
3305802;RJ;TERESÓPOLIS;21
3305752;RJ;TANGUÁ;21
3305703;RJ;SUMIDOURO;22
3305604;RJ;SILVA JARDIM;22
3305554;RJ;SEROPÉDICA;21
3305505;RJ;SAQUAREMA;22
3305406;RJ;SAPUCAIA;24
3305307;RJ;SÃO SEBASTIÃO DO ALTO;22
3305208;RJ;SÃO PEDRO DA ALDEIA;22
3305158;RJ;SÃO JOSÉ DO VALE DO RIO PRETO;24
3305133;RJ;SÃO JOSÉ DE UBÁ;22
3305109;RJ;SÃO JOÃO DE MERITI;21
3305000;RJ;SÃO JOÃO DA BARRA;22
3304904;RJ;SÃO GONÇALO;21
3304805;RJ;SÃO FIDÉLIS;22
3304755;RJ;SÃO FRANCISCO DE ITABAPOANA;22
3304706;RJ;SANTO ANTÔNIO DE PÁDUA;22
3304607;RJ;SANTA MARIA MADALENA;22
3304557;RJ;RIO DE JANEIRO;21
3304524;RJ;RIO DAS OSTRAS;22
3304508;RJ;RIO DAS FLORES;24
3304409;RJ;RIO CLARO;24
3304300;RJ;RIO BONITO;21
3304201;RJ;RESENDE;24
3304151;RJ;QUISSAMÃ;22
3304144;RJ;QUEIMADOS;21
3304128;RJ;QUATIS;24
3304110;RJ;PORTO REAL;24
3304102;RJ;PORCIÚNCULA;22
3304003;RJ;PIRAÍ;24
3303955;RJ;PINHEIRAL;24
3303906;RJ;PETRÓPOLIS;24
3303856;RJ;PATY DO ALFERES;24
3303708;RJ;PARAÍBA DO SUL;24
3303609;RJ;PARACAMBI;21
3303500;RJ;NOVA IGUAÇU;21
3303401;RJ;NOVA FRIBURGO;22
3303302;RJ;NITERÓI;21
3303203;RJ;NILÓPOLIS;21
3303104;RJ;NATIVIDADE;22
3303005;RJ;MIRACEMA;22
3302908;RJ;MIGUEL PEREIRA;24
3302858;RJ;MESQUITA;21
3302809;RJ;MENDES;24
3302700;RJ;MARICÁ;21
3302601;RJ;MANGARATIBA;21
3302502;RJ;MAGÉ;21
3302452;RJ;MACUCO;22
3302403;RJ;MACAÉ;22
3302304;RJ;LAJE DO MURIAÉ;22
3302270;RJ;JAPERI;21
3302254;RJ;ITATIAIA;24
3302205;RJ;ITAPERUNA;22
3302106;RJ;ITAOCARA;22
3302056;RJ;ITALVA;22
3302007;RJ;ITAGUAÍ;21
3301900;RJ;ITABORAÍ;21
3301876;RJ;IGUABA GRANDE;22
3301850;RJ;GUAPIMIRIM;21
3301801;RJ;ENGENHEIRO PAULO DE FRONTIN;24
3301702;RJ;DUQUE DE CAXIAS;21
3301603;RJ;DUAS BARRAS;22
3301504;RJ;CORDEIRO;22
3301405;RJ;CONCEIÇÃO DE MACABU;22
3301306;RJ;CASIMIRO DE ABREU;22
3301207;RJ;CARMO;22
3301157;RJ;CARDOSO MOREIRA;22
3301108;RJ;CANTAGALO;22
3301009;RJ;CAMPOS DOS GOYTACAZES;22
3300951;RJ;COMENDADOR LEVY GASPARIAN;24
3300936;RJ;CARAPEBUS;22
3300902;RJ;CAMBUCI;22
3300803;RJ;CACHOEIRAS DE MACACU;21
3300704;RJ;CABO FRIO;22
3300605;RJ;BOM JESUS DO ITABAPOANA;22
3300506;RJ;BOM JARDIM;22
3300456;RJ;BELFORD ROXO;21
3300407;RJ;BARRA MANSA;24
3300308;RJ;BARRA DO PIRAÍ;24
3300258;RJ;ARRAIAL DO CABO;22
3300225;RJ;AREAL;24
3300209;RJ;ARARUAMA;22
3300159;RJ;APERIBÉ;22
3300100;RJ;ANGRA DOS REIS;24
3205309;ES;VITÓRIA;27
3205200;ES;VILA VELHA;27
3205176;ES;VILA VALÉRIO;27
3205150;ES;VILA PAVÃO;27
3205101;ES;VIANA;27
3205069;ES;VENDA NOVA DO IMIGRANTE;28
3205036;ES;VARGEM ALTA;28
3205010;ES;SOORETAMA;27
3205002;ES;SERRA;27
3204955;ES;SÃO ROQUE DO CANAÃ;27
3204906;ES;SÃO MATEUS;27
3204807;ES;SÃO JOSÉ DO CALÇADO;28
3204708;ES;SÃO GABRIEL DA PALHA;27
3204658;ES;SÃO DOMINGOS DO NORTE;27
3204609;ES;SANTA TERESA;27
3204559;ES;SANTA MARIA DE JETIBÁ;27
3204500;ES;SANTA LEOPOLDINA;27
3204401;ES;RIO NOVO DO SUL;28
3204351;ES;RIO BANANAL;27
3204302;ES;PRESIDENTE KENNEDY;28
3204252;ES;PONTO BELO;27
3204203;ES;PIÚMA;28
3204104;ES;PINHEIROS;27
3204054;ES;PEDRO CANÁRIO;27
3204005;ES;PANCAS;27
3203908;ES;NOVA VENÉCIA;27
3203809;ES;MUQUI;28
3203700;ES;MUNIZ FREIRE;28
3203601;ES;MUCURICI;27
3203502;ES;MONTANHA;27
3203403;ES;MIMOSO DO SUL;28
3203353;ES;MARILÂNDIA;27
3203346;ES;MARECHAL FLORIANO;27
3203304;ES;MANTENÓPOLIS;27
3203205;ES;LINHARES;27
3203163;ES;LARANJA DA TERRA;27
3203130;ES;JOÃO NEIVA;27
3203106;ES;JERÔNIMO MONTEIRO;28
3203056;ES;JAGUARÉ;27
3203007;ES;IÚNA;28
3202900;ES;ITARANA;27
3202801;ES;ITAPEMIRIM;28
3202702;ES;ITAGUAÇU;27
3202652;ES;IRUPI;28
3202603;ES;ICONHA;28
3202553;ES;IBITIRAMA;28
3202504;ES;IBIRAÇU;27
3202454;ES;IBATIBA;28
3202405;ES;GUARAPARI;27
3202306;ES;GUAÇUÍ;28
3202256;ES;GOVERNADOR LINDENBERG;27
3202207;ES;FUNDÃO;27
3202108;ES;ECOPORANGA;27
3202009;ES;DORES DO RIO PRETO;28
3201902;ES;DOMINGOS MARTINS;27
3201803;ES;DIVINO DE SÃO LOURENÇO;28
3201704;ES;CONCEIÇÃO DO CASTELO;28
3201605;ES;CONCEIÇÃO DA BARRA;27
3201506;ES;COLATINA;27
3201407;ES;CASTELO;28
3201308;ES;CARIACICA;27
3201209;ES;CACHOEIRO DE ITAPEMIRIM;28
3201159;ES;BREJETUBA;27
3201100;ES;BOM JESUS DO NORTE;28
3201001;ES;BOA ESPERANÇA;27
3200904;ES;BARRA DE SÃO FRANCISCO;27
3200805;ES;BAIXO GUANDU;27
3200706;ES;ATILIO VIVACQUA;28
3200607;ES;ARACRUZ;27
3200508;ES;APIACÁ;28
3200409;ES;ANCHIETA;28
3200359;ES;ALTO RIO NOVO;27
3200300;ES;ALFREDO CHAVES;27
3200201;ES;ALEGRE;28
3200169;ES;ÁGUA DOCE DO NORTE;27
3200136;ES;ÁGUIA BRANCA;27
3200102;ES;AFONSO CLÁUDIO;27
3172202;MG;WENCESLAU BRAZ;35
3172103;MG;VOLTA GRANDE;32
3172004;MG;VISCONDE DO RIO BRANCO;32
3171907;MG;VIRGOLÂNDIA;33
3171808;MG;VIRGINÓPOLIS;33
3171709;MG;VIRGÍNIA;35
3171600;MG;VIRGEM DA LAPA;33
3171501;MG;MATHIAS LOBATO;33
3171402;MG;VIEIRAS;32
3171303;MG;VIÇOSA;31
3171204;MG;VESPASIANO;31
3171154;MG;VERMELHO NOVO;33
3171105;MG;VERÍSSIMO;34
3171071;MG;VEREDINHA;38
3171030;MG;VERDELÂNDIA;38
3171006;MG;VAZANTE;34
3170909;MG;VARZELÂNDIA;38
3170800;MG;VÁRZEA DA PALMA;38
3170701;MG;VARGINHA;35
3170651;MG;VARGEM GRANDE DO RIO PARDO;38
3170602;MG;VARGEM BONITA;37
3170578;MG;VARGEM ALEGRE;33
3170529;MG;URUCUIA;38
3170503;MG;URUCÂNIA;31
3170479;MG;URUANA DE MINAS;38
3170438;MG;UNIÃO DE MINAS;34
3170404;MG;UNAÍ;38
3170305;MG;UMBURATIBA;33
3170206;MG;UBERLÂNDIA;34
3170107;MG;UBERABA;34
3170057;MG;UBAPORANGA;33
3170008;MG;UBAÍ;38
3169901;MG;UBÁ;32
3169802;MG;TURVOLÂNDIA;35
3169703;MG;TURMALINA;38
3169604;MG;TUPACIGUARA;34
3169505;MG;TUMIRITINGA;33
3169406;MG;TRÊS PONTAS;35
3169356;MG;TRÊS MARIAS;38
3169307;MG;TRÊS CORAÇÕES;35
3169208;MG;TOMBOS;32
3169109;MG;TOLEDO;35
3169000;MG;TOCANTINS;32
3168903;MG;TIROS;34
3168804;MG;TIRADENTES;32
3168705;MG;TIMÓTEO;31
3168606;MG;TEÓFILO OTONI;33
3168507;MG;TEIXEIRAS;31
3168408;MG;TARUMIRIM;33
3168309;MG;TAQUARAÇU DE MINAS;31
3168200;MG;TAPIRAÍ;37
3168101;MG;TAPIRA;34
3168051;MG;TAPARUBA;33
3168002;MG;TAIOBEIRAS;38
3167905;MG;TABULEIRO;32
3167806;MG;SOLEDADE DE MINAS;35
3167707;MG;SOBRÁLIA;33
3167608;MG;SIMONÉSIA;33
3167509;MG;SIMÃO PEREIRA;32
3167400;MG;SILVIANÓPOLIS;35
3167301;MG;SILVEIRÂNIA;32
3167202;MG;SETE LAGOAS;31
3167103;MG;SERRO;38
3167004;MG;SERRANOS;35
3166956;MG;SERRANÓPOLIS DE MINAS;38
3166907;MG;SERRANIA;35
3166808;MG;SERRA DO SALITRE;34
3166709;MG;SERRA DOS AIMORÉS;33
3166600;MG;SERRA DA SAUDADE;37
3166501;MG;SERRA AZUL DE MINAS;38
3166402;MG;SERITINGA;35
3166303;MG;SERICITA;31
3166204;MG;SENHORA DOS REMÉDIOS;32
3166105;MG;SENHORA DO PORTO;33
3166006;MG;SENHORA DE OLIVEIRA;31
3165909;MG;SENADOR MODESTINO GONÇALVES;38
3165800;MG;SENADOR JOSÉ BENTO;35
3165701;MG;SENADOR FIRMINO;32
3165602;MG;SENADOR CORTES;32
3165578;MG;SENADOR AMARAL;35
3165560;MG;SEM-PEIXE;31
3165552;MG;SETUBINHA;33
3165537;MG;SARZEDO;31
3165503;MG;SARDOÁ;33
3165404;MG;SAPUCAÍ-MIRIM;35
3165305;MG;SÃO VICENTE DE MINAS;35
3165107;MG;SÃO TOMÁS DE AQUINO;35
3165008;MG;SÃO TIAGO;32
3164902;MG;SÃO SEBASTIÃO DO RIO VERDE;35
3164803;MG;SÃO SEBASTIÃO DO RIO PRETO;31
3164704;MG;SÃO SEBASTIÃO DO PARAÍSO;35
3164605;MG;SÃO SEBASTIÃO DO OESTE;37
3164506;MG;SÃO SEBASTIÃO DO MARANHÃO;33
3164472;MG;SÃO SEBASTIÃO DO ANTA;33
3164431;MG;SÃO SEBASTIÃO DA VARGEM ALEGRE;32
3164407;MG;SÃO SEBASTIÃO DA BELA VISTA;35
3164308;MG;SÃO ROQUE DE MINAS;37
3164209;MG;SÃO ROMÃO;38
3164100;MG;SÃO PEDRO DO SUAÇUÍ;33
3164001;MG;SÃO PEDRO DOS FERROS;33
3163904;MG;SÃO PEDRO DA UNIÃO;35
3163805;MG;SÃO MIGUEL DO ANTA;31
3163706;MG;SÃO LOURENÇO;35
3163607;MG;SÃO JOSÉ DO MANTIMENTO;33
3163508;MG;SÃO JOSÉ DO JACURI;33
3163409;MG;SÃO JOSÉ DO GOIABAL;31
3163300;MG;SÃO JOSÉ DO DIVINO;33
3163201;MG;SÃO JOSÉ DO ALEGRE;35
3163102;MG;SÃO JOSÉ DA VARGINHA;37
3163003;MG;SÃO JOSÉ DA SAFIRA;33
3162955;MG;SÃO JOSÉ DA LAPA;31
3162948;MG;SÃO JOSÉ DA BARRA;35
3162922;MG;SÃO JOAQUIM DE BICAS;31
3162906;MG;SÃO JOÃO NEPOMUCENO;32
3162807;MG;SÃO JOÃO EVANGELISTA;33
3162708;MG;SÃO JOÃO DO PARAÍSO;38
3162658;MG;SÃO JOÃO DO PACUÍ;38
3162609;MG;SÃO JOÃO DO ORIENTE;33
3162575;MG;SÃO JOÃO DO MANTENINHA;33
3162559;MG;SÃO JOÃO DO MANHUAÇU;33
3162500;MG;SÃO JOÃO DEL REI;32
3162450;MG;SÃO JOÃO DAS MISSÕES;38
3162401;MG;SÃO JOÃO DA PONTE;38
3162302;MG;SÃO JOÃO DA MATA;35
3162252;MG;SÃO JOÃO DA LAGOA;38
3162203;MG;SÃO JOÃO BATISTA DO GLÓRIA;35
3162104;MG;SÃO GOTARDO;34
3162005;MG;SÃO GONÇALO DO SAPUCAÍ;35
3161908;MG;SÃO GONÇALO DO RIO ABAIXO;31
3161809;MG;SÃO GONÇALO DO PARÁ;37
3161700;MG;SÃO GONÇALO DO ABAETÉ;38
3161650;MG;SÃO GERALDO DO BAIXIO;33
3161601;MG;SÃO GERALDO DA PIEDADE;33
3161502;MG;SÃO GERALDO;32
3161403;MG;SÃO FRANCISCO DO GLÓRIA;32
3161304;MG;SÃO FRANCISCO DE SALES;34
3161205;MG;SÃO FRANCISCO DE PAULA;37
3161106;MG;SÃO FRANCISCO;38
3161056;MG;SÃO FÉLIX DE MINAS;33
3161007;MG;SÃO DOMINGOS DO PRATA;31
3160959;MG;SÃO DOMINGOS DAS DORES;33
3160900;MG;SÃO BRÁS DO SUAÇUÍ;31
3160801;MG;SÃO BENTO ABADE;35
3160702;MG;SANTOS DUMONT;32
3160603;MG;SANTO HIPÓLITO;38
3160504;MG;SANTO ANTÔNIO DO RIO ABAIXO;31
3160454;MG;SANTO ANTÔNIO DO RETIRO;38
3160405;MG;SANTO ANTÔNIO DO MONTE;37
3160306;MG;SANTO ANTÔNIO DO JACINTO;33
3160207;MG;SANTO ANTÔNIO DO ITAMBÉ;33
3160108;MG;SANTO ANTÔNIO DO GRAMA;31
3160009;MG;SANTO ANTÔNIO DO AVENTUREIRO;32
3159902;MG;SANTO ANTÔNIO DO AMPARO;35
3159803;MG;SANTA VITÓRIA;34
3159704;MG;SANTA ROSA DA SERRA;34
3159605;MG;SANTA RITA DO SAPUCAÍ;35
3159506;MG;SANTA RITA DO ITUETO;33
3159407;MG;SANTA RITA DE IBITIPOCA;32
3159357;MG;SANTA RITA DE MINAS;33
3159308;MG;SANTA RITA DE JACUTINGA;32
3159209;MG;SANTA RITA DE CALDAS;35
3159100;MG;SANTANA DOS MONTES;31
3159001;MG;SANTANA DO RIACHO;31
3158953;MG;SANTANA DO PARAÍSO;31
3158904;MG;SANTANA DO MANHUAÇU;33
3158805;MG;SANTANA DO JACARÉ;35
3158706;MG;SANTANA DO GARAMBÉU;32
3158607;MG;SANTANA DO DESERTO;32
3158508;MG;SANTANA DE PIRAPAMA;31
3158409;MG;SANTANA DE CATAGUASES;32
3158300;MG;SANTANA DA VARGEM;35
3158201;MG;SANTA MARIA DO SUAÇUÍ;33
3158102;MG;SANTA MARIA DO SALTO;33
3158003;MG;SANTA MARIA DE ITABIRA;31
3157906;MG;SANTA MARGARIDA;31
3157807;MG;SANTA LUZIA;31
3157708;MG;SANTA JULIANA;34
3157658;MG;SANTA HELENA DE MINAS;33
3157609;MG;SANTA FÉ DE MINAS;38
3157500;MG;SANTA EFIGÊNIA DE MINAS;33
3157401;MG;SANTA CRUZ DO ESCALVADO;31
3157377;MG;SANTA CRUZ DE SALINAS;38
3157336;MG;SANTA CRUZ DE MINAS;32
3157302;MG;SANTA BÁRBARA DO TUGÚRIO;32
3157278;MG;SANTA BÁRBARA DO MONTE VERDE;32
3157252;MG;SANTA BÁRBARA DO LESTE;33
3157203;MG;SANTA BÁRBARA;31
3157104;MG;SALTO DA DIVISA;33
3157005;MG;SALINAS;38
3156908;MG;SACRAMENTO;34
3156809;MG;SABINÓPOLIS;33
3156700;MG;SABARÁ;31
3156601;MG;RUBIM;33
3156502;MG;RUBELITA;38
3156452;MG;ROSÁRIO DA LIMEIRA;32
3156403;MG;ROMARIA;34
3156304;MG;RODEIRO;32
3156205;MG;ROCHEDO DE MINAS;32
3156106;MG;RITÁPOLIS;32
3156007;MG;RIO VERMELHO;33
3155900;MG;RIO PRETO;32
3155801;MG;RIO POMBA;32
3155702;MG;RIO PIRACICABA;31
3155603;MG;RIO PARDO DE MINAS;38
3155504;MG;RIO PARANAÍBA;34
3155405;MG;RIO NOVO;32
3155306;MG;RIO MANSO;31
3155207;MG;RIO ESPERA;31
3155108;MG;RIO DO PRADO;33
3155009;MG;RIO DOCE;31
3154903;MG;RIO CASCA;31
3154804;MG;RIO ACIMA;31
3154705;MG;RIBEIRÃO VERMELHO;35
3154606;MG;RIBEIRÃO DAS NEVES;31
3154507;MG;RIACHO DOS MACHADOS;38
3154457;MG;RIACHINHO;38
3154408;MG;RESSAQUINHA;32
3154309;MG;RESPLENDOR;33
3154200;MG;RESENDE COSTA;32
3154150;MG;REDUTO;33
3154101;MG;RECREIO;32
3154002;MG;RAUL SOARES;33
3153905;MG;RAPOSOS;31
3153707;MG;QUARTEL GERAL;37
3153608;MG;PRUDENTE DE MORAIS;31
3153509;MG;ALTO JEQUITIBÁ;33
3153400;MG;PRESIDENTE OLEGÁRIO;34
3153301;MG;PRESIDENTE KUBITSCHEK;38
3153202;MG;PRESIDENTE JUSCELINO;38
3153103;MG;PRESIDENTE BERNARDES;32
3153004;MG;PRATINHA;34
3152907;MG;PRATÁPOLIS;35
3152808;MG;PRATA;34
3152709;MG;PRADOS;32
3152600;MG;POUSO ALTO;35
3152501;MG;POUSO ALEGRE;35
3152402;MG;POTÉ;33
3152303;MG;PORTO FIRME;31
3152204;MG;PORTEIRINHA;38
3152170;MG;PONTO DOS VOLANTES;33
3152131;MG;PONTO CHIQUE;38
3152105;MG;PONTE NOVA;31
3152006;MG;POMPÉU;37
3151909;MG;POCRANE;33
3151800;MG;POÇOS DE CALDAS;35
3151701;MG;POÇO FUNDO;35
3151602;MG;PLANURA;34
3151404;MG;PITANGUI;37
3151305;MG;PIRAÚBA;32
3151206;MG;PIRAPORA;38
3151107;MG;PIRAPETINGA;32
3151008;MG;PIRANGUINHO;35
3150901;MG;PIRANGUÇU;35
3150802;MG;PIRANGA;31
3150703;MG;PIRAJUBA;34
3150604;MG;PIRACEMA;37
3150570;MG;PINTÓPOLIS;38
3150505;MG;PIMENTA;37
3150406;MG;PIEDADE DOS GERAIS;31
3150307;MG;PIEDADE DO RIO GRANDE;32
3150208;MG;PIEDADE DE PONTE NOVA;31
3150158;MG;PIEDADE DE CARATINGA;33
3150109;MG;PIAU;32
3150000;MG;PESCADOR;33
3149952;MG;PERIQUITO;33
3149903;MG;PERDÕES;35
3149804;MG;PERDIZES;34
